Entity,Year,emissions_including_land-use_change,emissions_from_land-use_change,Annual_emissions,continent
marshall islands,2018,146560.0,0.0,146560.0,Oceania
marshall islands,2019,146560.0,0.0,146560.0,Oceania
marshall islands,2020,146560.0,0.0,146560.0,Oceania
marshall islands,2021,152931.0,0.0,152931.0,Oceania
marshall islands,2022,151206.0,0.0,151206.0,Oceania
mauritania,1850,30301.281,30301.281,0.0,Africa
mauritania,1851,29275.36,29275.36,0.0,Africa
mauritania,1852,27516.64,27516.64,0.0,Africa
mauritania,1853,25574.72,25574.72,0.0,Africa
mauritania,1854,23706.08,23706.08,0.0,Africa
mauritania,1855,21947.36,21947.36,0.0,Africa
mauritania,1856,20371.84,20371.84,0.0,Africa
mauritania,1857,18942.879,18942.879,0.0,Africa
mauritania,1858,17660.48,17660.48,0.0,Africa
mauritania,1859,16524.639,16524.639,0.0,Africa
mauritania,1860,17257.44,17257.44,0.0,Africa
mauritania,1861,17330.72,17330.72,0.0,Africa
mauritania,1862,17147.52,17147.52,0.0,Africa
mauritania,1863,16817.76,16817.76,0.0,Africa
mauritania,1864,16451.361,16451.361,0.0,Africa
mauritania,1865,16121.6,16121.6,0.0,Africa
mauritania,1866,15718.561,15718.561,0.0,Africa
mauritania,1867,15352.159,15352.159,0.0,Africa
mauritania,1868,14985.76,14985.76,0.0,Africa
mauritania,1869,14619.36,14619.36,0.0,Africa
mauritania,1870,15755.2,15755.2,0.0,Africa
mauritania,1871,16268.159,16268.159,0.0,Africa
mauritania,1872,16488.0,16488.0,0.0,Africa
mauritania,1873,16597.92,16597.92,0.0,Africa
mauritania,1874,16561.28,16561.28,0.0,Africa
mauritania,1875,16524.639,16524.639,0.0,Africa
mauritania,1876,16414.72,16414.72,0.0,Africa
mauritania,1877,16268.159,16268.159,0.0,Africa
mauritania,1878,16121.6,16121.6,0.0,Africa
mauritania,1879,15938.4,15938.4,0.0,Africa
mauritania,1880,17550.56,17550.56,0.0,Africa
mauritania,1881,18393.28,18393.28,0.0,Africa
mauritania,1882,18869.6,18869.6,0.0,Africa
mauritania,1883,19162.719,19162.719,0.0,Africa
mauritania,1884,19309.281,19309.281,0.0,Africa
mauritania,1885,19382.559,19382.559,0.0,Africa
mauritania,1886,19419.2,19419.2,0.0,Africa
mauritania,1887,19382.559,19382.559,0.0,Africa
mauritania,1888,19309.281,19309.281,0.0,Africa
mauritania,1889,19199.36,19199.36,0.0,Africa
mauritania,1890,23449.6,23449.6,0.0,Africa
mauritania,1891,25721.28,25721.28,0.0,Africa
mauritania,1892,27150.24,27150.24,0.0,Africa
mauritania,1893,28066.24,28066.24,0.0,Africa
mauritania,1894,28689.12,28689.12,0.0,Africa
mauritania,1895,29128.8,29128.8,0.0,Africa
mauritania,1896,29421.92,29421.92,0.0,Africa
mauritania,1897,29641.758,29641.758,0.0,Africa
mauritania,1898,29751.682,29751.682,0.0,Africa
mauritania,1899,29824.959,29824.959,0.0,Africa
mauritania,1900,41439.84,41439.84,0.0,Africa
mauritania,1901,47705.28,47705.28,0.0,Africa
mauritania,1902,51589.12,51589.12,0.0,Africa
mauritania,1903,54263.84,54263.84,0.0,Africa
mauritania,1904,56132.48,56132.48,0.0,Africa
mauritania,1905,57524.797,57524.797,0.0,Africa
mauritania,1906,58587.36,58587.36,0.0,Africa
mauritania,1907,59393.438,59393.438,0.0,Africa
mauritania,1908,60016.324,60016.324,0.0,Africa
mauritania,1909,60492.64,60492.64,0.0,Africa
mauritania,1910,58440.8,58440.8,0.0,Africa
mauritania,1911,56975.2,56975.2,0.0,Africa
mauritania,1912,55876.0,55876.0,0.0,Africa
mauritania,1913,54960.0,54960.0,0.0,Africa
mauritania,1914,54153.918,54153.918,0.0,Africa
mauritania,1915,53421.12,53421.12,0.0,Africa
mauritania,1916,52761.598,52761.598,0.0,Africa
mauritania,1917,52138.72,52138.72,0.0,Africa
mauritania,1918,51552.477,51552.477,0.0,Africa
mauritania,1919,50966.242,50966.242,0.0,Africa
mauritania,1920,77163.836,77163.836,0.0,Africa
mauritania,1921,97718.875,97718.875,0.0,Africa
mauritania,1922,115525.92,115525.92,0.0,Africa
mauritania,1923,131537.61,131537.61,0.0,Africa
mauritania,1924,146230.23,146230.23,0.0,Africa
mauritania,1925,159750.4,159750.4,0.0,Africa
mauritania,1926,172208.0,172208.0,0.0,Africa
mauritania,1927,183603.05,183603.05,0.0,Africa
mauritania,1928,194082.08,194082.08,0.0,Africa
mauritania,1929,203645.12,203645.12,0.0,Africa
mauritania,1930,241274.39,241274.39,0.0,Africa
mauritania,1931,264614.06,264614.06,0.0,Africa
mauritania,1932,281505.12,281505.12,0.0,Africa
mauritania,1933,294695.53,294695.53,0.0,Africa
mauritania,1934,305577.62,305577.62,0.0,Africa
mauritania,1935,314774.25,314774.25,0.0,Africa
mauritania,1936,322761.78,322761.78,0.0,Africa
mauritania,1937,329796.66,329796.66,0.0,Africa
mauritania,1938,336062.1,336062.1,0.0,Africa
mauritania,1939,341668.0,341668.0,0.0,Africa
mauritania,1940,473975.06,473975.06,0.0,Africa
mauritania,1941,545679.5,545679.5,0.0,Africa
mauritania,1942,591369.6,591369.6,0.0,Africa
mauritania,1943,623209.75,623209.75,0.0,Africa
mauritania,1944,646805.94,646805.94,0.0,Africa
mauritania,1945,665052.6,665052.6,0.0,Africa
mauritania,1946,682383.4,682383.4,0.0,Africa
mauritania,1947,694914.25,694914.25,0.0,Africa
mauritania,1948,701582.7,701582.7,0.0,Africa
mauritania,1949,711072.44,711072.44,0.0,Africa
mauritania,1950,674029.44,674029.44,0.0,Africa
mauritania,1951,688099.2,688099.2,0.0,Africa
mauritania,1952,703671.2,703671.2,0.0,Africa
mauritania,1953,717557.75,717557.75,0.0,Africa
mauritania,1954,733056.44,733056.44,0.0,Africa
mauritania,1955,746503.4,746503.4,0.0,Africa
mauritania,1956,759070.9,759070.9,0.0,Africa
mauritania,1957,767864.5,767864.5,0.0,Africa
mauritania,1958,778490.06,778490.06,0.0,Africa
mauritania,1959,816998.75,784022.75,32976.0,Africa
mauritania,1960,809670.7,773030.7,36640.0,Africa
mauritania,1961,591039.9,543407.9,47632.0,Africa
mauritania,1962,553264.0,490976.0,62288.0,Africa
mauritania,1963,472362.88,384426.88,87936.0,Africa
mauritania,1964,463459.34,346211.34,117248.0,Africa
mauritania,1965,452687.2,291471.2,161216.0,Africa
mauritania,1966,457780.16,278244.16,179536.0,Africa
mauritania,1967,485589.9,287733.9,197856.0,Africa
mauritania,1968,888336.8,653840.8,234496.0,Africa
mauritania,1969,689857.9,415057.9,274800.0,Africa
mauritania,1979,1007197.0,402636.97,604560.0,Africa
mauritania,1980,1648800.0,1018592.0,630208.0,Africa
mauritania,1981,2012362.2,1378653.2,633709.0,Africa
mauritania,1982,2495953.5,1612929.5,883024.0,Africa
mauritania,1983,2317846.5,1379862.4,937984.0,Africa
mauritania,1984,2596017.2,1723985.2,872032.0,Africa
mauritania,1985,2561282.5,1905426.5,655856.0,Africa
mauritania,1986,2409409.5,2035681.6,373728.0,Africa
mauritania,1987,5376370.5,2133730.5,3242640.0,Africa
mauritania,1988,5395203.0,2211187.2,3184016.0,Africa
mauritania,1989,5116776.0,2313816.0,2802960.0,Africa
mauritania,1990,2714584.2,1860872.2,853712.0,Africa
mauritania,1991,2646104.0,1777736.1,868368.0,Africa
mauritania,1992,2731072.5,1826064.4,905008.0,Africa
mauritania,1993,3885488.8,2958496.8,926992.0,Africa
mauritania,1994,4101225.2,3144921.2,956304.0,Africa
mauritania,1995,2768628.5,1753700.4,1014928.0,Africa
mauritania,1996,2217782.5,1155222.6,1062560.0,Africa
mauritania,1997,1979732.5,902516.44,1077216.0,Africa
mauritania,1998,1917627.8,847739.7,1069888.0,Africa
mauritania,1999,2035242.0,939706.06,1095536.0,Africa
mauritania,2007,2050062.5,292460.47,1757602.0,Africa
mauritania,2008,2200433.0,365996.97,1834436.0,Africa
mauritania,2009,5081154.5,3068856.5,2012298.1,Africa
mauritania,2010,2521292.0,427772.0,2093519.9,Africa
mauritania,2011,2481298.2,251057.28,2230241.0,Africa
mauritania,2021,4494799.0,39791.04,4455008.0,Africa
mauritania,2022,4612864.0,78776.0,4534088.0,Africa
mauritius,1950,219363.69,17843.68,201520.0,Africa
mauritius,1979,953043.0,293523.03,659520.0,Africa
mauritius,1980,684655.06,94751.04,589904.0,Africa
mauritius,1989,1147161.8,95593.76,1051568.0,Africa
mauritius,1996,1952545.6,3297.5999,1949248.0,Africa
mauritius,1999,2436926.5,11358.4,2425568.0,Africa
mauritius,2000,3234432.8,545056.7,2689376.0,Africa
mauritius,2001,3016351.2,154767.36,2861584.0,Africa
mauritius,2002,2922003.2,38435.36,2883568.0,Africa
mauritius,2003,3094907.5,35467.52,3059440.0,Africa
mauritius,2004,3830858.5,742106.56,3088752.0,Africa
mauritius,2005,3471750.0,177813.92,3293936.0,Africa
mauritius,2006,3681953.5,54593.598,3627360.0,Africa
mauritius,2009,3815469.8,107501.766,3707968.0,Africa
mauritius,2013,5544365.0,1477324.8,4067040.0,Africa
mauritius,2014,4733961.5,527689.3,4206272.0,Africa
mauritius,2015,4547390.5,337454.4,4209936.0,Africa
mauritius,2016,4536068.5,190564.64,4345504.0,Africa
mauritius,2017,4660718.0,124685.93,4536032.0,Africa
mauritius,2018,4541711.0,82623.2,4459088.0,Africa
mauritius,2020,3809717.2,2821.28,3806896.0,Africa
mauritius,2021,4122047.0,31217.28,4090829.8,Africa
mauritius,2022,4284855.0,35833.918,4249021.0,Africa
mexico,1891,114774510.0,114254220.0,520288.0,North America
mexico,1892,116673740.0,116094830.0,578912.0,North America
mexico,1893,126718930.0,126187650.0,531280.0,North America
mexico,1894,126289760.0,125751150.0,538608.0,North America
mexico,1895,131896640.0,131402000.0,494640.0,North America
mexico,1896,131812910.0,131234000.0,578912.0,North America
mexico,1897,134707330.0,134018490.0,688832.0,North America
mexico,1898,131523416.0,130786950.0,736464.0,North America
mexico,1899,137045820.0,136291040.0,754784.0,North America
mexico,1900,122381660.0,121381390.0,1000272.06,North America
mexico,1901,117710360.0,116398650.0,1311712.0,North America
mexico,1902,112102056.0,110676760.0,1425296.0,North America
mexico,1903,109365560.0,107808360.0,1557200.0,North America
mexico,1904,111790504.0,110072090.0,1718416.0,North America
mexico,1905,109714856.0,108007430.0,1707424.0,North America
mexico,1906,108757960.0,106838024.0,1919936.0,North America
mexico,1907,110050584.0,107786230.0,2264352.0,North America
mexico,1908,110347040.0,106576780.0,3770256.0,North America
mexico,1909,110675144.0,106981830.0,3693312.0,North America
mexico,1910,87131640.0,82976664.0,4154976.0,North America
mexico,1911,76548580.0,68147020.0,8401552.0,North America
mexico,1912,67531580.0,58899200.0,8632384.0,North America
mexico,1913,66046570.0,54303450.0,11743120.0,North America
mexico,1914,60556540.0,50414588.0,10141952.0,North America
mexico,1915,58018636.0,43703388.0,14315248.0,North America
mexico,1916,57114176.0,39930016.0,17184160.0,North America
mexico,1917,63863776.0,37732130.0,26131648.0,North America
mexico,1918,65914956.0,35272924.0,30642032.0,North America
mexico,1919,72508180.0,31423748.0,41084430.0,North America
mexico,1920,127311290.0,51074440.0,76236850.0,North America
mexico,1921,148016450.0,57728150.0,90288290.0,North America
mexico,1922,146079330.0,60528584.0,85550740.0,North America
mexico,1923,135229300.0,63191390.0,72037900.0,North America
mexico,1924,135334940.0,67463000.0,67871940.0,North America
mexico,1925,125432210.0,68347090.0,57085120.0,North America
mexico,1926,113513464.0,68827320.0,44686144.0,North America
mexico,1927,101903710.0,70107520.0,31796192.0,North America
mexico,1928,96575730.0,72493120.0,24082610.0,North America
mexico,1929,95576210.0,73428250.0,22147958.0,North America
mexico,1930,94373576.0,73994410.0,20379168.0,North America
mexico,1931,92094824.0,75343016.0,16751808.0,North America
mexico,1932,93606550.0,77411670.0,16194880.0,North America
mexico,1933,95935140.0,79194320.0,16740816.0,North America
mexico,1934,97012280.0,78120696.0,18891584.0,North America
mexico,1935,102492650.0,81066584.0,21426062.0,North America
mexico,1936,102616230.0,80655380.0,21960858.0,North America
mexico,1937,105938830.0,81036024.0,24902812.0,North America
mexico,1938,105906190.0,81641030.0,24265156.0,North America
mexico,1939,109551820.0,86887980.0,22663840.0,North America
mexico,1940,157294540.0,134085064.0,23209478.0,North America
mexico,1941,177414780.0,154868700.0,22546088.0,North America
mexico,1942,188043330.0,169066190.0,18977142.0,North America
mexico,1943,204823660.0,185765890.0,19057782.0,North America
mexico,1944,210472290.0,190348400.0,20123886.0,North America
mexico,1945,218813710.0,196198850.0,22614870.0,North America
mexico,1946,227532750.0,201909710.0,25623044.0,North America
mexico,1947,238644880.0,209292960.0,29351926.0,North America
mexico,1948,243925150.0,213415730.0,30509422.0,North America
mexico,1949,236063700.0,207104740.0,28958958.0,North America
mexico,1950,221949490.0,191441870.0,30507610.0,North America
mexico,1951,220980700.0,186091300.0,34889400.0,North America
mexico,1952,224068130.0,186855940.0,37212196.0,North America
mexico,1953,221400160.0,184693630.0,36706536.0,North America
mexico,1954,231245150.0,194974960.0,36270190.0,North America
mexico,1955,228182480.0,188520500.0,39661988.0,North America
mexico,1956,227514500.0,185380380.0,42134116.0,North America
mexico,1957,232126190.0,182848400.0,49277788.0,North America
mexico,1958,238471950.0,184463860.0,54008100.0,North America
mexico,1959,244680860.0,186393900.0,58286970.0,North America
mexico,1960,236548850.0,173496560.0,63052290.0,North America
mexico,1961,182636590.0,117396690.0,65239908.0,North America
mexico,1962,156864900.0,93121180.0,63743710.0,North America
mexico,1963,145889120.0,79596920.0,66292190.0,North America
mexico,1964,142160450.0,67960310.0,74200130.0,North America
mexico,1965,135440560.0,60272656.0,75167900.0,North America
mexico,1966,134240620.0,53396060.0,80844570.0,North America
mexico,1967,140458560.0,50453024.0,90005530.0,North America
mexico,1968,138924160.0,45036936.0,93887230.0,North America
mexico,1969,119380240.0,17204054.0,102176184.0,North America
mexico,1970,135436080.0,21485404.0,113950680.0,North America
mexico,1971,153270430.0,27083628.0,126186810.0,North America
mexico,1972,169500540.0,37229280.0,132271256.0,North America
mexico,1973,173310560.0,29252132.0,144058430.0,North America
mexico,1974,185132050.0,30404716.0,154727330.0,North America
mexico,1975,196285920.0,32146874.0,164139040.0,North America
mexico,1976,224633630.0,40894052.0,183739580.0,North America
mexico,1977,237070930.0,44676692.0,192394240.0,North America
mexico,1978,252138000.0,30021754.0,222116240.0,North America
mexico,1979,295372670.0,55113924.0,240258750.0,North America
mexico,1980,331123200.0,63379356.0,267743840.0,North America
mexico,1981,343895500.0,60188052.0,283707420.0,North America
mexico,1982,450345400.0,146440370.0,303905060.0,North America
mexico,1983,359673630.0,82107784.0,277565860.0,North America
mexico,1984,380361440.0,103712856.0,276648580.0,North America
mexico,1985,353284350.0,65913820.0,287370530.0,North America
mexico,1986,491095780.0,197683580.0,293412200.0,North America
mexico,1987,473765280.0,167743200.0,306022080.0,North America
mexico,1988,535806900.0,230141340.0,305665570.0,North America
mexico,1989,596634000.0,273153700.0,323480320.0,North America
mexico,1990,600645600.0,283603260.0,317042370.0,North America
mexico,1991,513802560.0,183669390.0,330133150.0,North America
mexico,1992,470589060.0,137808900.0,332780160.0,North America
mexico,1993,465492860.0,127425670.0,338067200.0,North America
mexico,1994,486883700.0,135040600.0,351843100.0,North America
mexico,1995,457730240.0,126587540.0,331142700.0,North America
mexico,1996,453648500.0,111883830.0,341764670.0,North America
mexico,1997,492078530.0,129398510.0,362680030.0,North America
mexico,1998,522593920.0,141286290.0,381307650.0,North America
mexico,1999,507451680.0,121181410.0,386270270.0,North America
mexico,2000,518630080.0,126905096.0,391725000.0,North America
mexico,2001,514237950.0,106507350.0,407730600.0,North America
mexico,2002,510309820.0,99803770.0,410506050.0,North America
mexico,2003,528814600.0,92634860.0,436179740.0,North America
mexico,2004,518595780.0,79796270.0,438799520.0,North America
mexico,2005,535210940.0,71567010.0,463643940.0,North America
mexico,2006,550284700.0,75540460.0,474744220.0,North America
mexico,2007,516628100.0,42880196.0,473747900.0,North America
mexico,2008,490213760.0,17106482.0,473107260.0,North America
mexico,2010,460935420.0,4338029.5,456597400.0,North America
mexico,2014,633081340.0,148967650.0,484113700.0,North America
mexico,2015,712459700.0,232939940.0,479519780.0,North America
mexico,2016,804674700.0,324884960.0,479789760.0,North America
mexico,2017,711126400.0,245505470.0,465620930.0,North America
mexico,2018,752269060.0,281983170.0,470285860.0,North America
mexico,2019,773325400.0,305003230.0,468322140.0,North America
mexico,2020,760773400.0,318484300.0,442289100.0,North America
mexico,2021,807686400.0,338895040.0,468791360.0,North America
mexico,2022,862685800.0,350713820.0,511971970.0,North America
micronesia (country),1992,135568.0,0.0,135568.0,Oceania
micronesia (country),1993,142896.0,0.0,142896.0,Oceania
micronesia (country),1994,153888.0,0.0,153888.0,Oceania
micronesia (country),1995,179536.0,0.0,179536.0,Oceania
micronesia (country),1996,183200.0,0.0,183200.0,Oceania
micronesia (country),1997,194192.0,0.0,194192.0,Oceania
micronesia (country),1998,201520.0,0.0,201520.0,Oceania
micronesia (country),1999,190528.0,0.0,190528.0,Oceania
micronesia (country),2000,179536.0,0.0,179536.0,Oceania
micronesia (country),2001,164880.0,0.0,164880.0,Oceania
micronesia (country),2002,150224.0,0.0,150224.0,Oceania
micronesia (country),2003,161216.0,0.0,161216.0,Oceania
micronesia (country),2004,142896.0,0.0,142896.0,Oceania
micronesia (country),2005,117248.0,0.0,117248.0,Oceania
micronesia (country),2006,113584.0,0.0,113584.0,Oceania
micronesia (country),2007,131904.0,0.0,131904.0,Oceania
micronesia (country),2008,109920.0,0.0,109920.0,Oceania
micronesia (country),2009,146560.0,0.0,146560.0,Oceania
micronesia (country),2010,102592.0,0.0,102592.0,Oceania
micronesia (country),2011,117248.0,0.0,117248.0,Oceania
micronesia (country),2012,124576.0,0.0,124576.0,Oceania
micronesia (country),2013,135568.0,0.0,135568.0,Oceania
micronesia (country),2014,135568.0,0.0,135568.0,Oceania
micronesia (country),2015,142896.0,0.0,142896.0,Oceania
micronesia (country),2016,142896.0,0.0,142896.0,Oceania
micronesia (country),2017,142896.0,0.0,142896.0,Oceania
micronesia (country),2018,142896.0,0.0,142896.0,Oceania
micronesia (country),2019,146560.0,0.0,146560.0,Oceania
micronesia (country),2020,146560.0,0.0,146560.0,Oceania
micronesia (country),2021,152931.0,0.0,152931.0,Oceania
micronesia (country),2022,151206.0,0.0,151206.0,Oceania
moldova,1850,3968220.5,3967049.5,1171.0,Europe
moldova,1855,4135591.5,4132039.5,3552.0,Europe
moldova,1858,4179895.0,4174908.0,4987.0,Europe
moldova,1859,4210133.0,4204843.0,5290.0,Europe
moldova,1860,4264887.5,4257897.5,6990.0,Europe
moldova,1861,4299349.5,4290470.5,8879.0,Europe
moldova,1862,4314053.0,4306043.0,8010.0,Europe
moldova,1863,4333703.5,4325315.5,8388.0,Europe
moldova,1864,4354252.5,4344844.5,9408.0,Europe
moldova,1865,4374428.0,4365436.0,8992.0,Europe
moldova,1866,4420082.5,4391670.5,28412.0,Europe
moldova,1867,4425449.0,4392843.0,32605.998,Europe
moldova,1868,4429680.5,4402552.5,27128.0,Europe
moldova,1869,4441624.5,4404824.5,36800.0,Europe
moldova,1870,4513643.0,4473707.0,39936.0,Europe
moldova,1871,4572030.0,4518115.0,53915.0,Europe
moldova,1872,4620255.5,4564904.5,55351.0,Europe
moldova,1873,4635431.5,4583480.5,51951.0,Europe
moldova,1874,4663467.5,4600408.5,63059.004,Europe
moldova,1875,4682661.0,4610081.0,72580.0,Europe
moldova,1876,4720674.5,4630563.5,90111.0,Europe
moldova,1877,4733957.0,4641995.0,91962.0,Europe
moldova,1878,4772292.5,4652107.5,120185.0,Europe
moldova,1879,4792173.0,4668852.0,123321.0,Europe
moldova,1880,4886946.5,4742278.5,144668.0,Europe
moldova,1881,4930818.0,4778442.0,152376.0,Europe
moldova,1882,4961658.0,4801159.0,160499.0,Europe
moldova,1883,5003365.5,4820688.5,182677.0,Europe
moldova,1884,5020011.5,4834538.5,185473.0,Europe
moldova,1885,5069169.5,4867147.5,202022.0,Europe
moldova,1886,5092995.5,4885797.5,207198.0,Europe
moldova,1887,5115014.5,4895763.5,219251.0,Europe
moldova,1888,5128343.5,4899647.5,228696.0,Europe
moldova,1889,5160077.0,4913094.0,246983.0,Europe
moldova,1890,5272341.5,4992639.5,279702.0,Europe
moldova,1891,5347172.0,5039209.0,307963.0,Europe
moldova,1892,5408356.0,5082371.0,325985.0,Europe
moldova,1893,5480988.0,5098896.0,382092.0,Europe
moldova,1894,5507911.5,5118754.5,389157.0,Europe
moldova,1895,5583934.5,5136781.5,447153.0,Europe
moldova,1896,5615688.5,5160487.5,455201.0,Europe
moldova,1897,5692583.5,5166276.5,526307.0,Europe
moldova,1898,5774062.5,5183790.5,590272.0,Europe
moldova,1899,5880098.0,5195332.0,684766.0,Europe
moldova,1900,6085979.5,5310271.5,775708.0,Europe
moldova,1901,6159372.0,5362997.0,796375.0,Europe
moldova,1902,6174231.5,5405059.5,769172.0,Europe
moldova,1903,6210473.5,5458077.5,752396.0,Europe
moldova,1904,6311706.5,5474602.5,837104.0,Europe
